Rank,ARN,Name,Date,Time,ZoneAbbrev,ZoneTime,Place,Country,Latitude,Longitude,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Ascendant,Midheaven,EminenceScore
681,2476,Amalia Hernández,19 Sep 1917,8:00,LMT,+6:37,Mexico City,Mexico,19N24,099W09,176.070089533722,211.383453170173,174.794135237313,213.649332459516,124.429863462911,71.3170666260544,130.677785300162,320.44597203249,126.395103304204,95.4765685099271,206.314523225573,116.024122861258,73.25
682,2651,Jelle Zijlstra,27 Aug 1918,12:30,LMT,-1:20,Oosterbierum,Netherlands,53N14,005E31,153.358429037884,45.9107731951451,163.765076736605,130.657295576223,216.509523220012,99.1530509649837,140.09819881013,325.423801822786,127.828752631323,96.3317711794607,219.69954014852,145.625095018255,73.25
683,2653,Allen Drury,2 Sep 1918,22:30,...,+5:00,Houston,United States,29N46,095W22,159.821082211088,133.868758502017,157.763507839129,138.834671328258,220.847224922084,100.284334056586,140.932759136337,325.164392167412,128.051978714549,96.4242343747562,39.6247549815663,296.564192545345,73.25
684,3634,Jean-Claude Pecker,10 May 1923,16:45,...,+0:00,Reims,France,49N15,004E02,48.9937193638042,351.878490647233,68.9745508706782,16.890131429049,76.6030197387376,223.42620618296,194.45862303325,346.809680726441,135.434191730653,99.5115676665423,203.675974349876,120.536367821229,73.25
685,3795,Gloria Vanderbilt,20 Feb 1924,9:55,...,+5:00,New York,United States,40N43,074W00,330.716321031961,150.089663237408,308.84818024422,8.93993747636912,260.371162734734,256.848567534744,212.257196779049,346.552701237665,138.685113044389,100.448542287841,46.5481890403409,296.981127873802,73.25
686,3832,Eugenio Scalfari,6 Apr 1924,19:00,...,-1:00,Civitavecchia,Italy,42N06,011E48,16.6582924386532,43.9805601910886,31.9332924115278,61.567720716576,289.26684494673,259.900995758304,209.971396484491,349.135774413005,137.718044795727,100.274503013667,200.738188826046,114.621405046924,73.25
687,3949,Harlon Block,6 Nov 1924,5:30,...,+6:00,Yorktown,United States,28N59,097W30,223.787613318955,345.360063330315,230.66601269509,184.595617636926,336.879457315123,260.829285521289,216.19069112637,347.772088800115,142.494449115201,103.453995292881,206.578093251891,118.296522357336,73.25
688,4085,William Styron,11 Jun 1925,22:15,...,+5:00,Newport News,United States,36N59,076W26,80.6275443305746,332.693316965949,70.911822358683,93.7285194163766,111.012008864997,290.919558678981,218.323684174724,355.333734431375,140.263819310564,102.480368993791,304.818711257686,234.616903335608,73.25
689,4103,Leon Knopoff,1 Jul 1925,21:33,...,+8:00,Los Angeles,United States,34N03,118W15,99.8036542363972,224.925161570173,113.448952152626,118.322308943298,123.689678453848,288.665640165673,217.700572418862,355.473904384122,140.781881708816,102.980243419546,322.73784751917,246.598438912817,73.25
690,4205,Michel Piccoli,27 Dec 1925,17:25,...,+0:00,Paris,France,48N52,002E20,275.46788069661,68.9447536319352,253.419731655463,318.323574550801,239.79513270184,297.860842212418,232.394900392707,351.851180514324,144.542142911495,103.839290086953,113.933130837636,359.194819042468,73.25
691,4225,Roger Taillibert,21 Jan 1926,17:30,...,+0:00,ChÃ¢tres-sur-Cher,France,47N15,001E54,300.945237012299,40.5794846202384,284.966240903935,325.77363919454,257.081774078908,303.682889098641,234.51165490744,352.641047987655,144.013260572426,103.321700947655,131.870475223783,26.6508470912828,73.25
692,4359,Norman Jewison,21 Jul 1926,13:30,...,+4:00,Toronto,Canada,43N39,079W23,118.173971975993,251.417053100133,140.881610405452,86.9610489807786,23.8429229092008,325.255473132903,229.419504191899,359.332626442584,143.524769222017,104.628404187218,204.475465110068,119.67191296843,73.25
693,4404,Dick Dale,14 Sep 1926,3:30,...,+6:00,Algona,United States,43N04,094W14,170.806823843586,251.267794008836,166.151676139659,153.336607853796,47.9044246067284,318.742880611439,231.50949241886,357.729304154558,145.497756627662,105.728535687873,142.127566335788,43.3293627251284,73.25
694,4502,John Warner,18 Feb 1927,13:55,...,+5:00,Washington,United States,38N54,077W02,329.132519005917,172.273992049205,344.970715842107,350.37179811366,58.3454677203867,337.291919065687,247.045278049734,357.716752266053,145.513604077812,104.053100187812,103.146436646817,353.961385675451,73.25
695,4805,Pancho Gonzales,9 May 1928,4:45,...,+8:00,Los Angeles,United States,34N03,118W15,48.6269913705713,279.859948275245,55.8223642630035,34.3293258802248,354.409404368845,24.3729481764658,257.795159036326,5.82357602927581,146.391084918902,105.317355964499,43.6816524064577,297.990678473106,73.25
696,4864,Francesco Cossiga,26 Jul 1928,9:30,...,-1:00,Sassari,Italy,40N43,008E34,123.083006483854,232.092045847321,104.036556241947,129.917428341431,50.9231378460107,38.4745210653607,252.869861593119,7.32256192251666,147.942921268562,107.119381076533,171.95341066383,80.6804355434794,73.25
697,4874,Marion Woodman,15 Aug 1928,14:30,...,+5:00,London,Canada,42N59,081W14,142.682667589214,145.690859206795,142.261612261541,155.141782715675,64.1998741219892,40.073088762188,252.500075824051,6.95083846360426,148.675931561551,107.60533257041,245.828703562422,174.795199284472,73.25
698,4918,Tony Franciosa,25 Oct 1928,6:00,...,+5:00,New York,United States,40N43,074W00,211.789586681537,344.756915057226,209.314438108267,242.135070219952,97.2325398683731,35.8371355558792,256.109557602718,4.3873496843068,150.952810973365,108.37852866879,207.344834919961,122.317619628595,73.25
699,5118,Bob Newhart,5 Sep 1929,9:10,...,+6:00,Oak Park,United States,41N53,087W47,162.552749423858,190.509860137812,188.336866502085,126.059303914479,189.488749560908,74.9755411307464,263.939682584839,10.4433300725285,151.552663737208,109.224962050132,206.550143617554,121.705924514546,73.25
700,6210,Jim Jones,13 May 1931,22:00,...,+6:00,Lynn,United States,40N03,084W56,52.4024853016176,12.9188701067854,33.5920528974273,21.6504464675427,136.28057859498,106.938060127027,293.187804937709,17.4037306103637,152.993899093975,109.036026479236,274.311298634395,208.001946392415,0.0
701,5934,Cissy Houston,30 Sep 1933,22:15,...,+5:00,Newark,United States,40N44,074W10,187.493378707115,335.57676236844,201.606407761378,228.292799675827,234.119152740415,184.50819252139,309.869650628119,26.1389347769214,160.943792038716,114.628114786657,95.3272306761384,342.632028660687,73.25
702,6678,Eldridge Moores,13 Oct 1938,22:35,...,+7:00,Phoenix,United States,33N27,112W04,200.215303547808,81.8173643367338,202.887641050804,240.238257211508,173.035433191096,322.434803311562,14.1522927900669,46.8172128015723,171.957647459224,121.429943843924,99.3475814006022,353.237131153475,73.25
703,7178,Sharon Tate,24 Jan 1943,17:47,...,+5:00,Dallas,United States,32N47,096W48,304.087592785839,162.503942006958,303.750265239969,320.716576165462,268.659365743897,108.398274427659,65.7306299133093,60.6609799948656,181.937395747506,126.150734038444,111.471626761733,9.06867292314286,73.25
704,7741,Jan Palach,11 Aug 1948,3:27,...,-2:00,Prague,Czech Republic,50N05,014E26,138.277927522509,218.840270859398,137.446437967872,95.0206821372261,194.93748885041,259.138663074715,145.102494183337,89.2666361300309,190.8782724677,134.684530249029,112.123897814684,355.216220960635,73.25
705,8025,James Ingram,16 Feb 1952,12:49,...,+5:00,Akron,United States,41N05,081W31,327.009802956997,212.207015392451,322.760087866143,294.534847733605,221.280372947445,13.367696255437,194.514053320996,100.303884905616,201.550320090429,140.180485179925,84.0025197324641,329.280787170203,73.25
706,8124,Grete Waitz,1 Oct 1953,15:15,...,-1:00,Oslo,Norway,59N55,010E45,188.101374350149,117.624269465798,205.418854035057,159.046049016767,160.619530645346,86.1744445398666,207.482530655201,112.755138794795,203.04187648976,144.283145482172,275.918923438507,236.810731117483,73.25
707,637,Eric Larson,3 Sep 1905,17:30,...,+7:00,Cleveland,United States,39N21,110W51,160.800291241576,222.347724725148,152.064695423763,122.53465241189,247.689390682372,65.7305193718276,328.65131645614,270.25714624704,99.97363987841,82.6750678658346,311.926728849155,241.245937749534,73.0
708,1092,Max Bill,22 Dec 1908,16:30,...,-1:00,Winterthur,Switzerland,47N30,008E43,270.422245603692,259.475107835776,269.536560020135,239.766925490728,227.750004644881,164.420352222902,3.59442966239819,286.037617796425,106.136285959026,84.7184525839871,90.2374059841918,329.907662127583,73.0
709,1154,Giulio Carlo Argan,17 May 1909,22:22,...,-1:00,Torino,Italy,45N03,007E40,56.2951602809919,33.6361862346207,78.2876446931773,61.3768753390844,324.915541881872,154.927462556497,18.3896880744522,290.882124474585,105.050286492585,84.638827795737,267.587809905397,204.934340059536,73.0
710,1910,Hans Wegner,2 Apr 1914,20:00,...,-1:00,TÃ¸nder,Denmark,54N56,008E54,12.1949088914127,90.010817614522,344.964956948968,24.548287824141,106.972438223969,315.436182213727,73.4339842738906,310.824466677437,115.434212709673,89.1470014804796,202.958271425958,121.915985994667,73.0
711,2332,Bill Melendez,15 Nov 1916,4:00,LMT,+7:24,Hermosillo (Sonora),Mexico,29N04,110W58,232.783076273881,116.391938548969,227.774802360522,194.845192804763,257.797899129862,27.5058123939707,120.593511882988,315.952644318109,124.873830908048,94.1065959956913,201.217734174008,112.447984278423,73.0
712,2400,Robert Bloch,5 Apr 1917,21:20,...,+6:00,Chicago,United States,41N51,087W39,15.7581592118125,179.195301920233,23.7172609846414,10.5084273946061,8.06518473430021,40.4312263318732,113.766723464337,322.608401481975,122.100632096202,92.408134224885,231.537277934062,154.314652459553,73.0
713,3028,Shelley Winters,18 Aug 1920,0:05,...,+6:00,Saint Louis,United States,38N38,090W12,144.971908311027,198.148119561842,126.76414071061,157.486624642398,229.237534993352,148.043242432085,162.431848182113,334.051902900588,131.795729725339,98.4122184716445,78.1357259207771,325.068687840857,73.0
714,3138,Madelyn Pugh,15 Mar 1921,3:30,...,+6:00,Indianapolis,United States,39N46,086W09,354.268973015313,61.7067992439646,333.520297231799,35.1389698550308,22.7127829215331,162.646786787868,171.202287457119,336.688204813079,131.335277664002,96.8067211377296,298.588626673911,231.222341642729,73.0
715,3233,Federico Zeri,12 Aug 1921,2:00,...,-1:00,Rome,Italy,41N54,012E29,138.768823554061,245.748177409151,126.898587405823,97.1775596152907,125.536453711092,170.537326749979,173.161822386278,338.418757200711,133.689886738773,99.4092337092674,99.1542452252668,346.331205113926,73.0
716,3383,Joe Gold,10 Mar 1922,9:15,...,+8:00,Los Angeles,United States,34N03,118W15,349.359895718189,130.499465250646,321.935624847787,356.561911879855,249.602632989158,196.971445083901,185.403548132697,340.147818351984,133.694231404859,97.9661944151641,53.7051803979988,305.721874949497,73.0
717,3411,Serge Reggiani,2 May 1922,5:00,...,-1:00,Reggio nell'Emilia,Italy,44N43,010E36,40.9675842954522,100.546974041584,49.6223775609152,61.3582692167722,265.050844520135,190.753263171778,181.672499226502,342.705530801994,133.189556890967,98.2490254628817,35.9732610241337,288.359820403584,73.0
718,3538,Ava Gardner,24 Dec 1922,19:10,...,+5:00,Boon Hill,United States,35N28,078W11,272.429357681627,349.041934251994,282.716323930842,236.155597839119,339.884026633133,222.03695526246,198.993826481529,340.199224670005,137.872192895744,100.313867656219,120.019277951878,18.4795456924631,73.0
719,4235,Valéry Giscard d'Estaing,2 Feb 1926,21:30,...,+0:00,Koblenz,Germany,50N21,007E35,313.304239432114,187.741594751948,304.009701316787,320.982459981304,265.596560605645,306.559232240137,235.251330755398,353.171689162533,143.690758851405,103.091832375713,188.867321863385,101.402046314037,73.0
720,4511,Emmanuelle Riva,24 Feb 1927,16:00,...,+0:00,ChenimÃ©nil,France,48N08,006E36,335.052438504502,242.804707092125,353.092855672661,357.664125645986,61.3632047002369,338.707374872178,247.282915280343,358.026642275705,145.349897291268,103.976025491827,143.557095756557,42.5828476984398,73.0
721,4679,Barron Hilton,23 Oct 1927,5:30,...,+6:00,Dallas,United States,32N47,096W48,209.061229142171,185.47837461552,232.92758726746,166.520638163608,208.290189103396,354.85378718498,245.540230192263,0.366037485635813,148.743867751136,107.152946893801,194.114665157326,105.287128747176,73.0
722,5259,Claude Bolling,10 Apr 1930,18:00,...,+0:00,Cannes,France,43N33,007E01,20.1328300329881,167.310455758166,30.0773342308759,35.7106788845591,349.14807802642,73.3938238342241,281.78660294372,11.843685442394,151.057451379329,107.458080901025,199.453685582653,113.403629514261,73.0
723,5840,Michel Guérard,27 Mar 1933,17:00,...,-1:00,VÃ©theuil,France,49N04,001E42,6.53707696351832,24.096621714667,358.542036271506,0.105573785897293,152.38505697182,166.042689529341,313.569219877517,22.3808844554724,158.078422731673,111.246793659846,162.825373028439,68.0910170064844,73.0
724,5969,Tim Conway,15 Dec 1933,1:20,...,+5:00,Willoughby,United States,41N38,081W24,262.844073790406,236.584978577194,244.154671455421,308.400615577833,289.931704904031,198.971189476399,312.729962676133,23.6001966137824,162.387732431399,114.274083582493,185.550430199197,96.4790211354092,73.0
725,6895,Bernard Shaw,22 May 1940,20:17,...,+6:00,Chicago,United States,41N51,087W39,61.7978404654757,261.840675504296,63.3194944295394,100.178777104709,93.5382365264428,31.5306606932658,37.9286205141772,52.583727115909,172.760697430328,120.948102194493,256.280053545548,187.782838634957,73.0
726,6979,Paddy Ashdown,27 Feb 1941,16:30,...,-5:30,New Delhi,India,28N36,077E12,338.474305929792,353.491634572834,336.52043100703,325.6575940505,276.50980018862,40.9893692566414,40.0207518145816,52.4993030329169,176.812676208374,122.46581616858,135.699092853246,41.5213799538332,73.0
727,6984,Wolfgang Petersen,14 Mar 1941,7:10,...,-2:00,Emden,Germany,53N22,007E12,353.238260920284,183.301502703383,329.196727752146,344.048980150493,286.676784191634,43.6330494592592,41.3700492632723,52.9405771051132,176.41401007166,122.238612869359,326.015109603664,257.237556355441,73.0
728,7252,Penny Marshall,15 Oct 1943,9:32,...,+4:00,New York,United States,40N43,074W00,201.321014517012,47.3706155849274,184.772978379857,160.030385715956,81.1203598389847,141.934304669704,86.600621959704,68.4607001785463,182.525690723909,128.60103141186,228.958875938803,150.126801828399,73.0
729,7562,Guy Hocquenghem,10 Dec 1946,15:25,...,-1:00,Boulogne Billancourt,France,48N50,002E15,257.937645087589,104.257374258802,237.23552619075,227.2138033707,264.843791362752,226.278510931812,128.520720225164,79.8425701358257,190.499148390983,133.21995210594,51.7248664801845,295.256918832447,73.0
730,7850,Sebastián Piñera,1 Dec 1949,5:30,...,+4:00,Santiago,Chile,33S27,070W40,248.868408512274,22.1999565916016,254.143158134319,295.615072474468,168.864728257826,300.105071695433,168.688189829735,93.9562783453922,196.708901259135,138.167381482349,248.76046125879,139.322011472458,73.0
731,8214,Chris Evert,21 Dec 1954,4:30,...,+5:00,Fort Lauderdale,United States,26N07,080W09,268.985218323882,226.155769438993,266.664255842721,229.01912923981,342.195410730122,118.065978831668,227.337631214464,116.744369908554,207.803963520036,146.677606158452,234.471747790264,149.660055314748,73.0
732,9402,Rachel Corrie,10 Apr 1979,3:15,...,+8:00,Olympia (Thurston Co,United States,47N02,122W54,19.9948787217497,176.186098293098,356.191638913058,344.741491962608,2.66090250199633,119.382723992791,157.801169636033,230.16190890701,260.40670735128,197.788409443223,312.114637379654,245.839008574058,73.0
733,105,Anna Seghers,19 Nov 1900,21:00,...,-1:00,Mainz,Germany,50N01,008E16,237.059993232745,209.59807465175,238.698543851965,198.994438410945,148.478081757645,256.432644043179,272.92414622357,251.771427719394,88.659212055662,77.0558803345106,120.317188038214,7.24301859540959,72.75
734,313,Stefan Wolpe,25 Aug 1902,5:30,...,-1:00,Berlin,Germany,52N29,013E21,151.029421247706,44.4476105238158,163.735407080464,126.582127828881,113.343344809267,309.899783573449,292.00298734753,257.273550470417,93.2072123220453,79.574749868085,154.554000795106,55.6879522043973,72.75
735,316,Mildred Harnack,16 Sep 1902,5:30,...,+6:00,Milwaukee,United States,43N02,087W54,172.65365363777,336.840877164832,197.37954718212,153.914830626063,127.446272725976,307.942782586105,291.266380755121,257.443322099634,93.5963839587831,79.6946160609247,171.528090362412,79.958914738151,72.75
736,370,Lola Álvarez Bravo,1 Apr 1903,8:00,LMT,+6:48,Lagos de Moreno,Mexico,21N21,101W55,10.7043328037032,55.343415513026,359.256732422537,39.8978529546521,186.157143150418,339.45344534885,307.447625860251,265.637990287974,91.0123412209207,77.8341640288398,48.3190504410159,306.478246630054,72.75
737,433,Cécile de Brunhoff,16 Oct 1903,13:15,LMT,-2:22,Paris,France,48N52,002E20,201.897163548907,146.710031656473,184.186286780648,166.669006084595,256.89428788089,344.402310308319,302.743168007309,262.485846273647,95.9422385110203,80.5945582015406,252.748268296984,190.190602466754,72.75
