Index	idADB	LastName	FirstName	Gender	Day	Month	Year	Time	ZoneAbbr	ZoneTimeOffset	City	CountryState	Longitude	Latitude	Rating	Bio	Categories	Link
278	4034	Barzizza	Pippo	M	15	5	1902	01:00	...	-01:00	Genova	ITALY	8E57	44N25	AA	Italian musician and orchestra conductor. He died April 2, 1994 in San Remo, 	Long life  >80 yrs, Conductor	https://www.astro.com/astro-databank/Barzizza,_Pippo
279	84782	Sahl	Hans	M	20	5	1902	11:30	...	-01:00	Dresden	GER	13E44	51N03	AA	German poet, critic, and novelist who began writing during the Weimar Republic. 	Critic, Poet, Advantaged, Translator, Long life  >80 yrs, Fiction	https://www.astro.com/astro-databank/Sahl,_Hans
280	89857	Simmons	Al	M	22	5	1902	16:00	...	06:00	Milwaukee	WI (US)	87W54	43N02	AA	American baseball outfielder, nicknamed “Bucketfoot Al“, who played for two 	Size, Weight, Constitution hardy, Handedness, Coach/ Manager/ Owner, Baseball, Top 5% of Profession, Hall of Fame	https://www.astro.com/astro-databank/Simmons,_Al
281	80127	Joseph Clemens	Prince of Bavaria	M	25	5	1902	18:15	...	-01:00	Munich	GER	11E34	48N08	A	Bavarian prince, a member of the Royal House of Wittelsbach, and one of the 	Art critic, Royal family, Long life  >80 yrs	https://www.astro.com/astro-databank/Joseph Clemens,_Prince_of_Bavaria
282	4037	Marshall	Peter	M	27	5	1902	06:00	...	00:00	Coatbridge	SCOT (UK)	4W01	55N52	AA	Scottish ecclesiastic who, as a Presbyterian clergyman, served as the pastor to 	Loved by all, Family traumatic event, Top 5% of Profession, Expatriate, Principled strongly, Public speaker, Ecclesiastics/ western	https://www.astro.com/astro-databank/Marshall,_Peter
283	55132	Monroe	Gladys	F	27	5	1902	04:30	LMT	06:42	Piedras Negras	MEX	100W31	28N42	AA	Mexican-born member of a noted American family, the mother of famous actress 	Kids 1-3, Long life  >80 yrs, Kids - Noted, Widowed, Number of Marriages, Number of Divorces, Institutionalized, Depression	https://www.astro.com/astro-databank/Monroe,_Gladys
284	57470	Godin	Fanny	F	27	5	1902	12:30	...	00:00	Huy	BEL	5E14	50N31	AA	Belgian supercentenarian, she was the oldest living person in Belgium since the 	Long life  >80 yrs, Notable extremes	https://www.astro.com/astro-databank/Godin,_Fanny
285	91718	Guillaumet	Henri	M	29	5	1902	12:00	LMT	-02:22	Châlons en Champagne	FR	4E22	48N57	AA	French pioneering aviator, he crossed the Andes 92 times. In the late 1930s he 	Unusual, Aerospace	https://www.astro.com/astro-databank/Guillaumet,_Henri
286	87920	Biberti	Robert	M	5	6	1902	21:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German singer who sang bass in the Comedian Harmonists, a popular Berlin 	Kidney, Invest/ Collectibles, Group/ Duo, Vocalist/ Pop, Rock, etc., Illness/ Disease, Long life  >80 yrs, Sales	https://www.astro.com/astro-databank/Biberti,_Robert
287	92958	Gotthelf	Herta	F	6	6	1902	06:00	...	-01:00	Breslau	GER	17E0212	51N0654	AA	German journalist and politician of the Social Democratic Party of Germany 	Stroke, Illness/ Disease, Activist/ social, Activist/ feminist, Labor unions, Expatriate, Activist/ political, Party Affiliation, Publisher/ Editor, Magazine/ newsletter, Clerical/ Secretarial	https://www.astro.com/astro-databank/Gotthelf,_Herta
288	93147	Berton	Germaine	F	7	6	1902	23:00	LMT	-02:22	Puteaux	FR	2E14	48N53	AA	French anarchist and trade unionist known for the murder of Marius Plateau, an 	Suicide, Suicide Attempt, Party Affiliation, Labor unions, Homicide single	https://www.astro.com/astro-databank/Berton,_Germaine
289	4039	Lewi	Grant	M	8	6	1902	08:30	...	05:00	Albany	NY (US)	73W45	42N39	A	American astrologer, author, teacher and editor.  After earning a Masters 	Fiction, Kids 1-3, Top 5% of Profession, Astrology, Occult/ Misc. Collection, Astrologer, Stroke, Publisher/ Editor, Teacher	https://www.astro.com/astro-databank/Lewi,_Grant
290	87613	Nay	Ernst Wilhelm	M	11	6	1902	23:45	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German painter and graphic designer of classical modernism, considered one of 	Heart disease/attack, Illness/ Disease, Top 5% of Profession, Fine art artist	https://www.astro.com/astro-databank/Nay,_Ernst_Wilhelm
291	38725	Ribère	Eugène	M	14	6	1902	05:00	LMT	-02:22	Thuir	FR	2E45	42N38	AA	French rugby player, one of the best forward of French rugby. He was selected 	Travel for work, Long life  >80 yrs, Coach/ Manager/ Owner, Work in team/ Tandem, Rugby	https://www.astro.com/astro-databank/Ribère,_Eugène
292	70885	Schaap	Peter	M	18	6	1902	20:00	LMT	-00:20	Zandvoort NH	NETH	4E32	52N22	AA	Sadistic Dutch police officer, SD and Waffen SS member responsible for the 	Executed, Aggressive/ brash, Police, Unusual, Nazi party, Torturer/ Sadist	https://www.astro.com/astro-databank/Schaap,_Peter
293	95457	Vintousky	Robert	M	19	6	1902	12:00	LMT	-02:22	Beaune	FR	4E50	47N02	AA	French athlete who competed in the men’s pole vault event at the 1928 Summer 	Teacher, Personal Trainer, Size, Top 5% of Profession, Track and Field, Long life  >80 yrs	https://www.astro.com/astro-databank/Vintousky,_Robert
294	99930	Horn	Ester	F	19	6	1902	22:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian humanist who together with her husband Kristian Horn was among the 	Long life  >80 yrs, Other Science	https://www.astro.com/astro-databank/Horn,_Ester
295	84592	Schneeberger	Carlos	M	20	6	1902	05:00	LMT	09:15	Lautaro	CHILE	72W27	38S31	AA	Chilean football (soccer) attacker who played on the Chilean national team from 	Top 5% of Profession, Soccer (Eur.Football), Size	https://www.astro.com/astro-databank/Schneeberger,_Carlos
296	67307	Point	Victor	M	22	6	1902	11:00	LMT	-02:22	Bourron Marlotte	FR	2E42	48N20	AA	French officer and explorer; a naval Lieutenant who volunteered to lead the 	Military service, Explorer, Suicide	https://www.astro.com/astro-databank/Point,_Victor
297	87612	Tewi	Thea	F	24	6	1902	10:45	...	-01:00	Berlin	GER	13E21	52N29	AA	German-born American sculptor known for her work in stone, particularly marble 	Expatriate, Vocational award, Fine art artist, Designer/ Fashion, Entrepreneur, Business owner, Long life  >80 yrs	https://www.astro.com/astro-databank/Tewi,_Thea
298	86724	Méndez	Leopoldo	M	30	6	1902	13:00	LMT	06:37	Mexico City	MEX	99W09	19N24	AA	Mexican graphic artist, renowned as one of his country’s most important artists 	Top 5% of Profession, Fine art artist	https://www.astro.com/astro-databank/Méndez,_Leopoldo
299	147	Wyler	William	M	1	7	1902	17:00	...	-01:00	Mulhouse	FR	7E20	47N45	AA	French-American director who made his debut at the age of 25 and, in his first 	Ears, Combat, Expatriate, Top 5% of Profession, Vocational award, Heart, Marriage <3 Yrs, Oscar, Production jobs, Director	https://www.astro.com/astro-databank/Wyler,_William
300	4046	Lodge	Henry Cabot	M	5	7	1902	04:20	...	05:00	Nahant	MA (US)	70W55	42N26	A	American statesman and politician, the Senator from Massachusetts from 	Long life  >80 yrs, American Book, Diplomat, Public office, Family noted	https://www.astro.com/astro-databank/Lodge,_Henry_Cabot
301	93714	Deborgies	Albert	M	6	7	1902	11:00	LMT	-02:22	Tourcoing	FR	3E09	50N43	AA	French water polo player who competed in the 1924 Summer Olympics as part of 	Olympics, Water sports, Long life  >80 yrs	https://www.astro.com/astro-databank/Deborgies,_Albert
302	96399	Astor	Ava	F	7	7	1902	16:00	...	05:00	Manhattan	NY (US)	73W59	40N46	A	American heiress, socialite, and member of the Astor family, the daughter of 	Family traumatic event, Parents divorced, Illness/ Disease, Stroke, Order of birth, Advantaged, Family noted, Kids - Noted, Mate - Noted, Number of Divorces, Number of Marriages, Kids 1-3	https://www.astro.com/astro-databank/Astor,_Ava
303	73860	Widerøe	Rolf	M	11	7	1902	15:10	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian accelerator physicist who was the originator of many particle 	Long life  >80 yrs, Physics	https://www.astro.com/astro-databank/Widerøe,_Rolf
304	76636	Anders	Günther	M	12	7	1902	10:15	...	-01:00	Breslau	GER	17E0212	51N0654	AA	German journalist, philosopher and anti-nuclear activist who developed a 	Vocational award, Mate - Noted, Activist/ political, Philosopher/ Humanist, Philosopher, Number of Marriages, Columnist/ journalist, Long life  >80 yrs, Expatriate, Education extensive	https://www.astro.com/astro-databank/Anders,_Günther
305	24734	Mendels	Josepha	F	18	7	1902	13:00	LMT	-00:20	Groningen	NETH	6E34	53N13	AA	Dutch teacher, journalist, feminist writer, actor and Paris correspondent for 	Extremes in quantity, Profiles Of Women, Long life  >80 yrs, Fiction, Erotic, Columnist/ journalist, Travel for work, Parenting late >40, Kids 1-3, Married late/never, Eccentric, Memories Bad, Ambitious	https://www.astro.com/astro-databank/Mendels,_Josepha
306	78874	Mengelberg	Karel	M	18	7	1902	16:30	LMT	-00:20	Utrecht	NETH	5E07	52N06	AA	Dutch composer and conductor who was the father of composer and pianist Misha 	Long life  >80 yrs, Conductor, Composer/ Arranger	https://www.astro.com/astro-databank/Mengelberg,_Karel
307	75984	Schrader	Hugo	M	26	7	1902	01:00	...	-01:00	Frankfurt am Main	GER	8E40	50N07	AA	German television and film actor who died on 22 February 1993 in 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Schrader,_Hugo
308	4051	Francescatti	Zino	M	9	8	1902	12:00	LMT	-02:22	Marseille	FR	5E24	43N18	AA	French musician, a violin prodigy of international renown.  The son of two 	For Eye-hand coordination, Advantaged, Number of Marriages, Top 5% of Profession, Long life  >80 yrs, Culture Collection, Travel for work, Instrumentalist, Child performer	https://www.astro.com/astro-databank/Francescatti,_Zino
309	36294	Siodmak	Curt	M	10	8	1902	10:30	...	-01:00	Dresden	GER	13E44	51N03	AA	German-American author and screenwriter of such 40’s and 50’s sci-fi classics 	Long life  >80 yrs, Sibling circumstances, Many moves, Expatriate, Kids 1-3, Columnist/ journalist, Order of birth, Marriage >15 Yrs, Sci-Fi/ Fantasy/ Horror	https://www.astro.com/astro-databank/Siodmak,_Curt
310	79111	Assunta	Archduchess of Austria	F	10	8	1902	07:00	...	-01:00	Vienna	AUS	16E2223	48N13	A	Archduchess of Austria, as the youngest daughter of Archduke Leopold Salvator 	Number of Marriages, Number of Divorces, Royal family, Long life  >80 yrs, Kids 1-3	https://www.astro.com/astro-databank/Assunta,_Archduchess_of_Austria
311	65850	Binda	Alfredo	M	11	8	1902	10:30	...	-01:00	Cittiolio	ITALY	8E40	45N54	AA	Italian cyclist of the 1920s and 1930s, later trainer of Fausto Coppi and Gino 	Top 5% of Profession, Personal Trainer, Race Bikes	https://www.astro.com/astro-databank/Binda,_Alfredo
312	80047	Montel	Blanche	F	14	8	1902	04:00	LMT	-02:22	Tours	FR	0E41	47N23	AA	French actress who appeared in 33 films between 1914 and 1943. She died on 31 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Montel,_Blanche
313	65546	Buisson	Émile	M	19	8	1902	12:00	LMT	-02:22	Paray le Monial	FR	4E07	46N27	AA	French gangster, a gang leader, he was French public enemy No. 1 for 1950, 	Other Death, Assault/ Battery, Thief/ Financial crime	https://www.astro.com/astro-databank/Buisson,_Émile
314	4053	Sucher	Willi O.	M	21	8	1902	04:30	...	-01:00	Karlsruhe	GER	8E24	49N03	A	German-American astrologer and the author of “Drama of the Universe,“ “Man and 	Astrology, Expatriate, Astrologer, Long life  >80 yrs	https://www.astro.com/astro-databank/Sucher,_Willi_O.
315	64094	Riefenstahl	Leni	F	22	8	1902	20:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German film director, producer, screenwriter, editor, photographer, actress and 	Extremes in quantity, Director, Top 5% of Profession, Dancer/ Teacher, Actor/ Actress, Photography, Long life  >80 yrs	https://www.astro.com/astro-databank/Riefenstahl,_Leni
316	87608	Wolpe	Stefan	M	25	8	1902	05:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German-American composer whose first opera, ’’Zeus und Elida’’, premiered in 	Expatriate, Teacher, Director, Illness/ Disease, Parkinson's, Marriage >15 Yrs, Mate - Noted, Composer/ Arranger	https://www.astro.com/astro-databank/Wolpe,_Stefan
317	86240	Morandi	Riccardo	M	1	9	1902	19:30	...	-01:00	Roma	ITALY	12E29	41N54	AA	Italian civil engineer best known for his innovative use of reinforced 	Long life  >80 yrs, Civil	https://www.astro.com/astro-databank/Morandi,_Riccardo
318	95807	Kirkland	Alexander	M	15	9	1902	11:00	LMT	06:37	Mexico City	MEX	99W09	19N24	AA	American leading man in Hollywood during the early sound era as well as a 	Long life  >80 yrs, Widowed, Kids 1-3, Number of Marriages, Mate - Noted, Live Stage, Actor/ Actress, Expatriate, Fiction, Columnist/ journalist	https://www.astro.com/astro-databank/Kirkland,_Alexander
319	89859	Harnack	Mildred	F	16	9	1902	05:30	...	06:00	Milwaukee	WI (US)	87W54	43N02	AA	American-German literary historian, translator, and German Resistance fighter 	Gain - Grant, Scholarship, etc., Teacher, Founder/ originator, Translator, Textbook/ Non-fiction, Columnist/ journalist, Historian, Expatriate, Spy/ Counter agent, Homicide victim, Unusual, Mate - Noted	https://www.astro.com/astro-databank/Harnack,_Mildred
320	44180	Filogamo	Nunzio	M	20	9	1902	23:30	...	-01:00	Palermo	ITALY	13E22	38N07	AA	Italian radio actor and well-known entertainer in the ’30s; he always started 	Actor/ Actress, Radio/ D.J./ Announcer, Long life  >80 yrs	https://www.astro.com/astro-databank/Filogamo,_Nunzio
321	69084	Sartre	Victor	M	23	9	1902	08:00	LMT	-02:22	Saint-Denis-en-Margeride	FR	3E2821	44N4411	AA	French Catholic bishop, a prominent figure in the history of the Church of 	Long life  >80 yrs, Ecclesiastics/ western	https://www.astro.com/astro-databank/Sartre,_Victor
322	87606	Balz	Bruno	M	6	10	1902	18:15	...	-01:00	Berlin	GER	13E21	52N29	AA	German songwriter and ’’schlager’’ writer, responsible for the lyrics to over a 	Mate - Noted, Torture victim, Publisher/ Editor, Activist/ social, Song writer, Prison sentence, Other Criminal Victim, Top 5% of Profession, Mate - Same sex, Long life  >80 yrs, Gay	https://www.astro.com/astro-databank/Balz,_Bruno
323	94017	Pierson	Suzy	F	11	10	1902	09:15	LMT	-02:22	Paris Arrondissement 2	FR	2E2026	48N5201	AA	French film actress who played lead roles in several silent movies of the 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Pierson,_Suzy
324	79493	Cerf	André	M	31	10	1902	03:00	LMT	-02:22	Paris Arrondissement 2	FR	2E2026	48N5201	AA	French film director, screenwriter and actor. He was married to the actress 	Long life  >80 yrs, Playwright/ script, Director, Actor/ Actress	https://www.astro.com/astro-databank/Cerf,_André
325	89839	Franz	Eduard	M	31	10	1902	09:30	...	06:00	Milwaukee	WI (US)	87W54	43N02	AA	American actor of theatre, film and television, known for portraying King Ahab 	Long life  >80 yrs, TV series/ Soap star, Live Stage, Actor/ Actress	https://www.astro.com/astro-databank/Franz,_Eduard
326	4059	Jochum	Eugen	M	1	11	1902	10:00	...	-01:00	Babenhausen/Bayern	GER	10E15	48N09	AA	German conductor, best known for his interpretations of the music of Anton 	Long life  >80 yrs, Conductor	https://www.astro.com/astro-databank/Jochum,_Eugen
327	82364	Métraux	Alfred	M	5	11	1902	20:15	...	-01:00	Lausanne	SWTZ	6E38	46N31	AA	Swiss-Argentine anthropologist, ethnologist and human rights leader, who in 	Activist/ political, Anthropology, Suicide, Ethnologist	https://www.astro.com/astro-databank/Métraux,_Alfred
328	87616	Lehmann	Hedwig Grossman	F	11	11	1902	16:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German-born Israeli artist, known for her pottery, sculpting, woodcarving and 	Expatriate, Teacher, Fine art artist, Administrator, Long life  >80 yrs, Marriage >15 Yrs, Mate - Noted	https://www.astro.com/astro-databank/Lehmann,_Hedwig_Grossman
329	53677	Faithfull	Elsie Kathleen	F	14	11	1902	02:00	...	00:00	Studley	ENG (UK)	1W52	52N16	A	British child strangulation victim. A 17-month old child left alone by a 	Accidental	https://www.astro.com/astro-databank/Faithfull,_Elsie_Kathleen
330	90776	Götze	Walter	M	14	11	1902	16:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German criminal who, along with his brother Max, formed the duo ’’Gebrüder 	Criminal cases, Unusual, Thief/ Financial crime, Homicide serial, Assault/ Battery	https://www.astro.com/astro-databank/Götze,_Walter
331	99941	Lie	Harald	M	21	11	1902	13:00	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian composer who was active for only a ten-year period before his early 	Illness/ Disease, Tuberculosis, Composer/ Arranger	https://www.astro.com/astro-databank/Lie,_Harald
332	4063	Leclerc	Jacques-Philippe	M	22	11	1902	20:00	LMT	-02:22	Belloy-Saint-Léonard	FR	1E5416	49N5427	AA	French military, served in Morocco and with valor in Europe and Africa during 	Kids >3, Accident/Injury, For Leadership, Changed name, Wounded, Combat, Honors, Military career, Vocational award, Top 5% of Profession	https://www.astro.com/astro-databank/Leclerc,_Jacques-Philippe
333	70858	Veen	Gerrit Jan van der	M	26	11	1902	09:00	LMT	-00:20	Amsterdam	NETH	4E54	52N22	AA	Dutch sculptor, WW2 hero and resistance leader.  During the German occupation 	Unusual, Courageous, Historic figure, Other Military, Activist/ political, Other Awards, Other Art	https://www.astro.com/astro-databank/Veen,_Gerrit_Jan_van_der
334	80311	Tréville	Roger	M	27	11	1902	09:15	LMT	-02:22	Paris Arrondissement 8	FR	2E1904	48N5240	AA	French stage and screen actor, and the only child of Georges Tréville 	Family noted, Voice-Over, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Tréville,_Roger
335	92267	Adam	Alexander	M	30	11	1902	07:00	...	00:00	Greenock	SCOT (UK)	4W45	55N57	AA	British High Court Judge, knighted in 1970, he was a Judge of the Supreme Court 	Knighted, Long life  >80 yrs, Expatriate, Jurist	https://www.astro.com/astro-databank/Adam,_Alexander
336	99973	Norberg-Schulz	Wenche	F	30	11	1902	01:30	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian writer and translator whose books were alternately romantic 	Translator, Fiction, Children's literature, Long life  >80 yrs	https://www.astro.com/astro-databank/Norberg-Schulz,_Wenche
