Index	Name	BirthYear	DescriptionText
4348	Knut RÃ¸d	1900	
4349	Lucile Randon	1904	
4350	Edward E. Holloway	1908	
4351	Karl Berg	1908	
4352	Robert Beatty	1909	
4353	Frank Christensen	1910	
4354	AurÃ©lie Nemours	1910	
4355	Yank Terry	1911	
4356	Randi BrÃ¦nne	1911	
4357	Henry Jones	1912	
4358	George Switzer	1915	
4359	Irvin Kipper	1916	
4360	Joe Magliolo	1922	
4361	Roger Marche	1924	
4362	June Carlson	1924	
4363	Roger Walkowiak	1927	
4364	Lloyd Ruby	1928	
4365	Johnny Pyeatt	1933	
4366	Bob Whitlow	1936	
4367	John Guzik	1936	
4368	Irv Cross	1939	
4369	Dick Burwell	1940	
4370	Roderick Wright	1940	
4371	Ron Jessie	1948	
4372	Candice Rialson	1951	
4373	Pat Porter	1959	
4374	David di Tommaso	1979	
4375	Hayley Okines	1997	
4376	Cornelia SchrÃ¶der-Auerbach	1900	
4377	Sigrun Berg	1901	
4378	Maria Weigert Brendel	1903	
4379	Brunolf Baade	1904	
4380	Jules Ladoumegue	1906	
4381	Wallace Carroll	1906	
4382	Roland Varno	1908	
4383	Harold J. Gibbons	1910	
4384	Ester de Figueiredo Ferraz	1915	
4385	Vince Oliver	1915	
4386	Alex Dreier	1916	
4387	Lawrence Marcus	1917	
4388	Joseph W. Barr	1918	
4389	James N. Morgan	1918	
4390	Jack Cox	1921	
4391	Jorge Rossi ChavarrÃ­a	1922	
4392	Chuck Harmon	1924	
4393	Tom Reamy	1935	
4394	Randy Minniear	1943	
4395	Candice Earley	1950	
4396	Jocelyn Quivrin	1979	
4397	Axel StrÃ¸m	1901	
4398	Willy Schneider	1903	
4399	Ãmile Hugot	1904	
4400	Rudolf Wolke	1906	
4401	Jacques Bingen	1908	
4402	Lorene Rogers	1914	
4403	Marius Maziers	1915	
4404	Jim Hilgemann	1916	
4405	Carol C. Laise	1917	
4406	Marion Pugh	1919	
4407	Price Brookfield	1920	
4408	Mel Bleeker	1920	
4409	Jack Bear	1920	
4410	Howard Maley	1921	
4411	Alberto Isaac	1923	
4412	Gloria DeHaven	1925	
4413	William H. Gleysteen	1926	
4414	Paul Salata	1926	
4415	Sergio Ricossa	1927	
4416	HÃ©lÃ¨ne Martin	1928	
4417	Queta Lavat	1929	
4418	Hugo Raes	1929	
4419	Renzo Palmer	1929	
4420	Renata Pallottini	1931	
4421	Gaudenzio Bernasconi	1932	
4422	Nicole Berger	1934	
4423	Joe John	1939	
4424	Dennis Biodrowski	1940	
4425	Dave Bakenhaster	1945	
4426	Terry Enyart	1950	
4427	Mariann Mayberry	1965	
4428	Suzy Vernon	1901	
4429	Guillermo Subiabre	1903	
4430	Henry Johansen	1904	
4431	Mauricio Magdaleno	1906	
4432	Alan Strange	1906	
4433	Abe Feder	1908	
4434	Leopold Flam	1912	
4435	Carrie Allen McCray	1913	
4436	Charles Black	1915	
4437	Rudy Larriva	1916	
4438	Fritz Thiedemann	1918	
4439	LÃ©opold Reichling	1921	
4440	Blean Calkins	1921	
4441	Robert Guestier Goelet	1923	
4442	Ray Katt	1927	
4443	Fernando Torres	1927	
4444	Ray Wietecha	1928	
4445	Cliff Livingston	1930	
4446	Elsa Lystad	1930	
4447	Jean Bergougnoux	1939	
4448	Corey Maclin	1970	
4449	Valentina Giovagnini	1980	
4450	Max Wagner	1902	
4451	Antonio Rostagni	1903	
4452	Walter Gross	1904	
4453	Herman V. Wall	1905	
4454	Arne Thomas Olsen	1909	
4455	Eivind Erichsen	1917	
4456	Tom Ray	1919	
4457	Francisco Luna Kan	1925	
4458	Elspet Gray	1929	
4459	Pete Brewster	1930	
4460	Jim Shofner	1935	
4461	Attilio Labis	1936	
4462	Lois Andrews	1924	
4463	Marianne Oswald	1901	
4464	Anton Jervell	1901	
4465	Arlette Marchal	1902	
4466	Blanche Montel	1902	
4467	Carl Viggo Lange	1904	
4468	Chris Bruusgaard	1910	
4469	Helen Burgess	1916	
4470	VÃ­ctor Junco	1917	
4471	Luis Olmo	1919	
4472	Louis Edward Curdes	1919	
4473	Jacques Ertaud	1924	
4474	Melvin F. Stute	1927	
4475	Renzo Burini	1927	
4476	Wes Santee	1932	
4477	Warwick Hutton	1939	
4478	Daniel Revenu	1942	
4479	Dean Prater	1958	
4480	Luisa Revilla	1971	
4481	Oscar Nitzchke	1900	
4482	Marie-Louise Giraud	1903	
4483	William Kininmonth	1904	
4484	Roger Duchesne	1906	
4485	Victor Dauer	1909	
4486	Charles Francis Sweeny	1909	
4487	Forsyth Hardy	1910	
4488	Robert Marchand	1911	
4489	Robert Fabre	1915	
4490	Eddie Johnson	1919	
4491	Marcella Pobbe	1921	
4492	Bud Palmer	1921	
4493	David Tallichet	1922	
4494	Helen Vanni	1924	
4495	Peter F. Hjort	1924	
4496	Sonia Darrin	1924	
4497	John Altoon	1925	
4498	Albert Saijo	1926	
4499	Paul Cootner	1930	
4500	William Eugene Evans	1930	
4501	Michel Bernard	1931	
4502	William Leo Higi	1933	
4503	Rodrigo Raineri	1969	
4504	Hans Albin	1905	
4505	Pierre GrÃ©goire	1907	
4506	Sydney Boehm	1908	
4507	Richard Irvine	1910	
4508	Robert Cummings	1910	
4509	Guadalupe DueÃ±as	1911	
4510	Thore Boye	1912	
4511	Richard Nibley	1913	
4512	SofÃ­a Bassi	1913	
4513	Sidney Dancoff	1913	
4514	Mason Andrews	1919	
4515	Jacqueline MazÃ©as	1920	
4516	Glenn Olds	1921	
4517	George Crowe	1921	
4518	Manny Ayulo	1921	
4519	Dick Tuck	1924	
4520	Cynthia Brants	1924	
4521	Robert Adair	1924	
4522	Roger GuÃ©rin	1926	
4523	Dennis Murphy	1926	
4524	Xavier Dor	1929	
4525	Eleanor Sanger	1929	
4526	Kent C. Nelson	1937	
4527	RenÃ© Pellos	1900	
4528	John C. McBride	1908	
4529	Robert C. Zimmerman	1910	
4530	Althea Henley	1911	
4531	O. A. Bushnell	1913	
4532	Ãrnulf Gulbransen	1916	
4533	Kennedy M. Crockett	1920	
4534	Eldon Rudd	1920	
4535	Henry Lafont	1920	
4536	Ruthe Jackson	1920	
4537	Michel Lemoine	1922	
4538	Robert Madden Hill	1928	
4539	Jimmy Carruthers	1929	
4540	Pierre Vernier	1931	
4541	Jerry Tubbs	1935	
4542	Maxie Baughan	1938	
4543	Sammy Ellis	1941	
4544	Thea Tewi	1902	
4545	Ferdinand StrÃ¸m	1903	
4546	Margarethe von Oven	1904	
4547	Aase Bye	1904	
4548	Fred Miller	1906	
4549	Joe Cascarella	1907	
4550	Jeanine Moulin	1912	
4551	William Brandon	1914	
4552	Nerio Nesi	1915	
4553	Robert Stewart	1918	
4554	Russell E. Dickenson	1923	
4555	T. Cooper Evans	1924	
4556	Flaviano Labo	1927	
4557	Rip Hawk	1930	
4558	Charles Victor Grahmann	1931	
4559	Luca Giustolisi	1970	
4560	Brian Simnjanovski	1981	
4561	George Lovelace	1936	
4562	Hugo Gunckel LÃ¼er	1901	
4563	Herta Gotthelf	1902	
4564	Suzy Pierson	1902	
4565	Franklin Orth	1907	
4566	Elisabeth Gording	1907	
4567	Eva Magni	1908	
4568	Naomi W. Randall	1908	
4569	Paul K. Keene	1910	
4570	Stew Hofferth	1913	
4571	Lawrence J. Giacoletto	1916	
4572	Jim Gillette	1917	
4573	Harry Yee	1918	
4574	Oran Henderson	1920	
4575	Ted Tsukiyama	1920	
4576	George K. Schweitzer	1924	
4577	Patricia MorÃ¡n	1925	
4578	Suzanne Sarroca	1927	
4579	Michel Celaya	1930	
4580	Luigi Vannucchi	1930	
4581	Gilbert Desmet	1931	
4582	Bert Seabourn	1931	
4583	Amy Dombroski	1987	
4584	Line Noro	1900	
4585	Ãrnulv ÃdegÃ¥rd	1901	
4586	Paul Anxionnaz	1902	
4587	Henning MÃ¸rland	1903	
4588	LÃ©o PÃ©tillon	1903	
4589	Reidar Bruu	1903	
4590	David KalÄkaua KawÄnanakoa	1904	
4591	Colette Darfeuil	1906	
4592	Frederic Prokosch	1906	
4593	Harold Falls	1909	
4594	Doris Gibson	1910	
4595	Gloria Schoemann	1910	
4596	Rosa Bouglione	1910	
4597	Andreas Aabel	1911	
4598	Charlotte Serber	1911	
4599	Bernard Saint-Hillier	1911	
4600	Betty Wason	1912	
4601	Lynne Carver	1916	
4602	John Forfar	1916	
4603	VÃ­ctor Alcocer	1917	
4604	Donald L. Custis	1917	
4605	John Hart	1917	
4606	Mario Feliciani	1918	
4607	Armando Francioli	1919	
4608	Olympe Bradna	1920	
4609	Margarita Carrera	1929	
4610	Jesse Whittenton	1934	
4611	Geneton Moraes Neto	1956	
4612	Robert Bloom	1908	
4613	Howard C. Petersen	1910	
4614	Kenneth Bergquist	1912	
4615	Jesse Curry	1913	
4616	Tony DeSantis	1914	
4617	SÃ¸ren Christian Sommerfelt	1916	
4618	Zollie Volchok	1916	
4619	Carlo Mazzarella	1919	
4620	Per Jorsett	1920	
4621	John Olguin	1921	
4622	Francis M. Gibbons	1921	
4623	Ruth Freitag	1924	
4624	Jacques Dupont	1928	
4625	Alma Rosa Aguirre	1929	
4626	Jerry Hilgenberg	1931	
4627	Grant M. Wilson	1931	
4628	Rac Slider	1933	
4629	Toppen Bech	1939	
4630	Dominique Dropsy	1951	
4631	Joana Neves	1987	
4632	HernÃ¡n Alessandri	1900	
4633	David Arellano	1901	
4634	Daniel Lecourtois	1902	
4635	Hugo Schrader	1902	
4636	John Hampton	1907	
4637	Laura Carli	1907	
4638	Samuel Preston Bayard	1908	
4639	Juan Vicente PÃ©rez	1909	
4640	GÃ©ry Leuliet	1910	
4641	Samuel Bookatz	1910	
4642	Yvan Craipeau	1911	
4643	Gloria Niemeyer Francke	1922	
4644	Bernard V. Vonderschmitt	1923	
4645	Louis Velle	1926	
4646	Narciso Parigi	1927	
4647	Don Leppert	1931	
4648	Red Cashion	1931	
4649	Sergio Brighenti	1932	
4650	Claude Courchay	1933	
4651	Arnaud Geyre	1935	
4652	Buddy Werner	1936	
4653	Dave Gunther	1937	
4654	Roberto Frota	1939	
4655	James Polk	1937	
4656	Marcel Gobillot	1900	
4657	RenÃ© Bondoux	1905	
4658	Georges Glasser	1907	
4659	Odd GrÃ¸nvold	1907	
4660	Ben Boswell	1910	
4661	Arthur Dake	1910	
4662	Hugh Rodham	1911	
4663	Pug Southerland	1911	
4664	Denny Galehouse	1911	
4665	Jacques CorrÃ¨ze	1912	
4666	Leroy Edwards	1914	
4667	Roberta Crenshaw	1914	
4668	Colette Maze	1914	
4669	Vinnie Smith	1915	
4670	Elsa Rastad BrÃ¥ten	1918	
4671	William Brenton Boggs	1918	
4672	Anne-Sofie Ãstvedt	1920	
4673	Dominique Colonna	1928	
4674	Joe Pegleg Morgan	1929	
4675	Ray Renfro	1929	
4676	Brian Barnett Duff	1930	
4677	Sverre M. Fjelstad	1930	
4678	FranÃ§ois Moncla	1932	
4679	Wayne Schurr	1937	
4680	Louisa Ghijs	1902	
4681	Mino Doro	1903	
4682	Rudi Schneider	1908	
4683	Glenn Roberts	1912	
4684	Joseph W. Dailey	1917	
4685	William T. Moore	1918	
4686	Thomas B. Warren	1920	
4687	Sherwood Bailey	1923	
4688	Emile Hemmen	1923	
4689	Edward Brinton	1924	
4690	Joe Adams	1924	
4691	Paul W. Whear	1925	
4692	Dixie Evans	1926	
4693	Jules Harlow	1931	
4694	Akarova	1904	
4695	Dick Barrett	1906	
4696	Elizabeth Fetzer Bates	1909	
4697	John Doehring	1909	
4698	FÃ©lix LÃ©vitan	1911	
4699	Paul Naudon	1915	
4700	Carlos GonzÃ¡lez Nova	1917	
4701	Kenneth H. Wood	1917	
4702	Flora Arca Mata	1917	
4703	Evelyn Knight	1917	
4704	Dorothy Morrison	1919	
4705	Jack Woolf	1924	
4706	Edmond AbelÃ©	1925	
4707	Nell Soto	1926	
4708	Rolf Wolfsohl	1938	
4709	Daisy Lumini	1930	
4710	AgnÃ¨s Souret	1902	
4711	NoÃ©mie PÃ©rugia	1903	
4712	Edgar Whitehead	1905	
4713	Tony Willman	1907	
4714	Giuseppe Peruchetti	1907	
4715	HÃ¥kon Solem	1908	
4716	Odd Brochmann	1909	
4717	Gunnvor Advocaat	1912	
4718	John Townsend	1916	
4719	Michel MondÃ©sert	1916	
4720	Bart Quinn	1917	
4721	Kenje Ogata	1918	
4722	Herm Schaefer	1918	
4723	Lassie Lou Ahern	1920	
4724	Hank Anderson	1920	
4725	Terkel Rosenqvist	1921	
4726	Harry J. Michael	1922	
4727	Lawrence Donald Soens	1926	
4728	Keith Botsford	1928	
4729	Carl McNulty	1930	
4730	Norman Yemm	1933	
4731	Tino Schirinzi	1934	
4732	Bob Locker	1938	
4733	Campbell Gillies	1990	
4734	Maddy Cusack	1995	
4735	Francis Cleveland	1903	
4736	Radie Harris	1904	
4737	Carsten Winger	1907	
4738	Dorothy Misener Jurney	1909	
4739	Edvard Heiberg	1911	
4740	Robert Levin	1912	
4741	Frank W. Lewis	1912	
4742	Robert Kessler	1914	
4743	Mun Charn Wong	1918	
4744	Solon Barnett	1921	
4745	Eskild Jensen	1925	
4746	Joseph Thomin	1931	
4747	Larry Strickland	1931	
4748	Paul Genevay	1939	
4749	Werner Schlichting	1904	
4750	Ray Kemp	1907	
4751	Roy Sullivan	1912	
4752	Jean Buhan	1912	
4753	GeneviÃ¨ve Sorya	1912	
4754	D. Bailey Merrill	1912	
4755	Ruby Wright	1914	
4756	M. Parker Givens	1916	
4757	Meg Wyllie	1917	
4758	Vern Olsen	1918	
4759	Russell W. Kruse	1922	
4760	Joe Brooks	1923	
4761	Nick Fotion	1927	
4762	George Roberts	1928	
4763	Marcos CalderÃ³n	1928	
4764	Ryne Duren	1929	
4765	Billy Lee	1929	
4766	Otilia LarraÃ±aga	1931	
4767	Michel Duran	1900	
4768	Robert O. Lesher	1921	
4769	Henry Scholberg	1921	
4770	Joseph Kremer	1921	
4771	NoÃ«l Vandernotte	1923	
4772	Hugo AvendaÃ±o	1927	
4773	Dan Cordtz	1927	
4774	Curt Roberts	1929	
4775	Forest Etheredge	1929	
4776	Charles W. Akers	1920	
4777	AndrÃ©e Brabant	1901	
4778	Armand Apell	1905	
4779	DaniÃ¨le Parola	1905	
4780	Jean Weber	1906	
4781	Tony Piet	1906	
4782	Frances Dade	1907	
4783	Ery Bos	1908	
4784	MichÃ¨le Verly	1909	
4785	Tor Aspengren	1917	
4786	Walker Cress	1917	
4787	Paul Saunders	1918	
4788	Barney Liddell	1921	
4789	Margaret Field	1922	
4790	Ray Vasquez	1924	
4791	Egmont Prinz zur Lippe-WeiÃen	1918	
4792	Joe McQueen	1919	
4793	George E. Collins	1928	
4794	Bob Schnelker	1928	
4795	Yasmine Belmadi	1976	
4796	Ruth Krefting	1900	
4797	Henri Daniel Rathgeber	1908	
4798	Josephine McKim	1910	
4799	Ted Horn	1910	
4800	Faith Bacon	1910	
4801	Arne Durban	1912	
4802	Mario Zatelli	1912	
4803	Lorenzo Hoopes	1913	
4804	Richard Overton Hunziker	1916	
4805	Fredrik Mellbye	1917	
4806	Eleanor Keaton	1918	
4807	Dorothea Church	1922	
4808	Eddie Locke	1923	
4809	Jacques Famery	1923	
4810	Edith MacArthur	1926	
4811	Carlton Carpenter	1926	
4812	Duane Tatro	1927	
4813	Douglass Parker	1927	
4814	Richard Coons	1929	
4815	Antoine Bonifaci	1931	
4816	Sante Gaiardoni	1939	
4817	Ventura Alonzo	1904	
4818	Evelyn Finley	1916	
4819	Alfonso Montemayor	1922	
4820	Eloise Jelinek	1924	
4821	Egisto Pandolfini	1926	
4822	Dan Edwards	1926	
4823	Lois Geary	1929	
4824	R. F. Lucchetti	1930	
4825	Jerry Norton	1931	
4826	Dick Farley	1932	
4827	Gus Franklin Mutscher	1932	
4828	Florence Buhr	1933	
4829	Bob Turner	1934	
4830	HÃ©lÃ¨ne Darly	1900	
4831	Juvencio Valle	1900	
4832	Erich Fiedler	1901	
4833	Walter Fyrst	1901	
4834	Ramiro PrialÃ©	1904	
4835	Herbert M. Hamblen	1905	
4836	Flower Hujer	1907	
4837	Mary McAllister	1908	
4838	Frank Schwable	1908	
4839	Roger Beaufrand	1908	
4840	Dave O'Brien	1912	
4841	Raymonde Allain	1912	
4842	Dorothy Mengering	1921	
4843	Lori March	1923	
4844	Pat O'Connor	1928	
4845	Gaetano Azzolina	1931	
4846	Sissy Thurman	1934	
4847	Pierre Alard	1937	
4848	Jean Loubignac	1901	
4849	Warren Ingersoll	1908	
4850	Purv Pullen	1909	
4851	Augustin Jordan	1910	
4852	Jan RoÃ«de	1914	
4853	Mary Fink	1916	
4854	Chuck Bodak	1916	
4855	Dale Morey	1918	
4856	Herb Adams	1928	
4857	Richard Boucher	1932	
4858	Willy Vanden Berghen	1939	
4859	Dorian Gray	1931	
4860	Robert Meeks	1934	
4861	Martin Mehren	1905	
4862	Mary C. Thompson	1913	
4863	Erik Heiberg	1916	
4864	Georg Kristiansen	1917	
4865	Ed Walker	1917	
4866	Lonnie R. Moore	1920	
4867	Lode Wouters	1929	
4868	Billy Maxwell	1929	
4869	Cesarino Cervellati	1930	
4870	Jim Brock	1936	
4871	Harald Lie	1902	
4872	Jean de Beaumont	1904	
4873	Hans Eng	1907	
4874	Maybelle Reichardt	1907	
4875	Fenton Jones	1907	
4876	Francisque Collomb	1910	
4877	Nick Strincevich	1915	
4878	GeneviÃ¨ve Callerot	1916	
4879	Judson Crews	1917	
4880	Jayne Walton Rosen	1917	
4881	Romay Davis	1919	
4882	Ken Trinkle	1919	
4883	Eddie Kazak	1920	
4884	Mary Jane Odell	1923	
4885	Emil Sitko	1923	
4886	Tom Keane	1926	
4887	Dick Tomanek	1931	
4888	Raymond Biaussat	1932	
4889	Wilson Myers	1906	
4890	Ruth Hellberg	1906	
4891	Louis Versyp	1908	
4892	Mae Giraci	1910	
4893	Sally Sweetland	1911	
4894	Don Veller	1912	
4895	ArsÃ¨ne Mersch	1913	
4896	Mac Morgan	1916	
4897	Finn Ferner	1920	
4898	Earl Stewart	1921	
4899	Babe Dimancheff	1922	
4900	Mary Baumgartner	1930	
4901	Ken Reed	1941	
4902	Faye Dancer	1925	
4903	Bernard Monnereau	1935	
4904	John Salvi	1972	
4905	Frank Oceak	1912	
4906	Cecilia Miranda de Carvalho	1913	
4907	Mamo Clark	1914	
4908	Robert Kellard	1915	
4909	Chuck Cabot	1915	
4910	Aaron Robinson	1915	
4911	Leroy Nash	1915	
4912	Frank Patrick	1915	
4913	JÃ¸rn Ording	1916	
4914	Dorothy Olsen	1916	
4915	Don Marion Davis	1917	
4916	Alexa Suelzer	1918	
4917	Tom Fouts	1918	
4918	Lynn Merrick	1921	
4919	Betty Jane Watson	1921	
4920	Dorothy Ziegler	1922	
4921	Marcia Yockey	1922	
4922	Tom Hennesy	1923	
4923	Robert Varnajo	1929	
4924	Finn Hald	1929	
4925	Frode Kristoffersen	1931	
4926	Segundo Galicia SÃ¡nchez	1938	
4927	Jack Kiefer	1940	
4928	Skip E. Lowe	1929	
4929	Donny MacLeod	1932	
4930	HipÃ³lito ChaiÃ±a	1954	
4931	JosÃ© MedellÃ­n	1975	
4932	Wim Tap	1903	
4933	Mona Rico	1907	
4934	Susan Laird	1908	
4935	Peggy Solomon	1908	
4936	Diana Torrieri	1913	
4937	Eve Newman	1915	
4938	Denise Bosc	1916	
4939	Bernard Akana	1919	
4940	Robert Marcy	1920	
4941	Ãmile Bongiorni	1921	
4942	Arturo Woodman	1931	
4943	Martin Magner	1900	
4944	Vilhelm Lund	1900	
4945	Charles Brunier	1901	
4946	Ernesto Chaparro	1901	
4947	Charlotte EisenblÃ¤tter	1903	
4948	Billy Myers	1910	
4949	E. W. Etchells	1911	
4950	Elwood Cooke	1913	
4951	Larry Russell	1913	
4952	Dick Plasman	1914	
4953	Jules Bigot	1915	
4954	Wade Ray	1916	
4955	Chips Sobek	1920	
4956	Gerry Day	1922	
4957	Gus Doerner	1922	
4958	George Terlep	1923	
4959	Vitamin Smith	1923	
4960	Spook Jacobs	1925	
4961	Rosario GÃ¡lvez	1926	
4962	Martha Blackman	1927	
4963	Margo Woode	1928	
4964	Wayne Hansen	1928	
4965	Mickey Sullivan	1932	
4966	Gerald Nesbitt	1932	
4967	TomÃ¡s Morales PÃ©rez	1908	
4968	Ervin J. Ryczek	1909	
4969	Tom Anderson	1910	
4970	Adam Perez Diaz	1910	
4971	Steve Belko	1916	
4972	Louis Crump	1916	
4973	Bob Dro	1918	
4974	Roy McKay	1920	
4975	Earl Hogan	1920	
4976	Bob Reinhard	1920	
4977	Hal Prescott	1920	
4978	Doyle Cofer	1923	
4979	Wayne Pomeroy	1923	
4980	Stan Hollmig	1926	
4981	Val Joe Walker	1930	
4982	Marv Brown	1930	
4983	Leo Rucka	1931	
4984	Erv Wilson	1928	
4985	Louis Joseph Kirn	1908	
4986	Joe Beggs	1910	
4987	Jean Rigaud	1912	
4988	Oliver deGray Vanderbilt	1914	
4989	Oscar Grimes	1915	
4990	Roy Staley	1915	
4991	George Dickey	1915	
4992	Gordon Wren	1919	
4993	Carl Mortensen	1919	
4994	Stu Clarkson	1919	
4995	Bill Schroll	1926	
4996	William A. Holohan	1928	
4997	Joe Dini	1929	
4998	Jean Verdun	1931	
4999	Billie G. Kanell	1931	
5000	Dudley Meredith	1935	
